Unnamed: 0,id,number,name,japanese_name,type1,type2,joined,favorite,classification,weight_kg,weight_lbs,height_m,height_ft,md_ability,md_evolution_chain,md_body_size,md_friend_area,md_get_rate,md_location,rg_browser_no,rg_location,rg_pkmn_assist,rg_type_group,rg_field_ability,tz_get_rate,tz_location,evo1,evo1how,evo2,evo2how,evo3,md_base_exp,md_base_stats,md_gummies,md_levelup_stats,md_recruit_min_level,md_location_big,md_quotes
104,id_105,#105,Marowak,Garagaraガラガラ,ground,,False,False,Bone Keeper Pokémon,45.0 kg,99.2 lbs,1.0 m,3'03,Rock Head & Lightning Rod,104 --> Lv. 28 --> 105,*,Mt. Deepgreen,-,Evolve Cubone,R---,Marowak is not in Pokémon Ranger,-,-,-,Rare,Huge Storage 3 Mr. Who's Den,Cubone,Lv. 28,Marowak,,,50,15/15/15/15,Brown (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 40, 15, 15, 15, 15, 0], [10, 58, 28, 28, 29, 29, 10000], [20, 78, 43, 43, 44, 45, 55000], [30, 98, 58, 54, 59, 58, 120000], [40, 118, 68, 63, 73, 67, 310000], [50, 128, 78, 67, 83, 70, 610000], [60, 138, 88, 70, 93, 73, 910000], [70, 148, 91, 70, 103, 73, 1210000], [80, 158, 98, 70, 106, 73, 1510000], [90, 169, 101, 70, 113, 73, 1810000], [100, 189, 108, 70, 123, 73, 2110000]]",[-/-],Evolves From: Cubone at L28---,Normal:   This bone flies like a boomerang!---50% HP:   Watch out for me. My health is down to about half.---25% HP:   I'm bone weary... I can't even hurl my boomerang...---Lvl Up:   Yes! I went up a level! My boomerang throwing is in peak form!---
105,id_106,#106,Hitmonlee,Sawamularサワムラー,fighting,,False,False,Kicking Pokémon,49.8 kg,109.8 lbs,1.5 m,4'11,Limber,236 --> Lv. 20 (Att > Def) --> 106,*,Mt. Discipline,-,Evolve Tyrogue,R---,Hitmonlee is not in Pokémon Ranger,-,-,-,Rare,Phobos Walker Mr. Who's Den,Tyrogue,Lv. 20,Hitmonlee,,,80,25/13/22/13,Orange (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 48, 25, 13, 22, 13, 0], [10, 55, 30, 19, 31, 19, 10000], [20, 63, 35, 23, 35, 22, 60000], [30, 69, 40, 26, 38, 26, 240000], [40, 74, 45, 29, 42, 29, 540000], [50, 79, 50, 33, 45, 32, 840000], [60, 84, 55, 36, 49, 35, 1140000], [70, 94, 56, 36, 58, 35, 1440000], [80, 104, 65, 36, 59, 35, 1740000], [90, 114, 66, 36, 69, 35, 2040000], [100, 124, 76, 36, 79, 35, 2340000]]",[-/-],Evolves From: Tyrogue at L20 when Att &gt; Def---,"Normal:   I'll KO the bad guys with my blindingly fast high kicks!---50% HP:   Darn it, half my HP's gone already?---25% HP:   I'm burnt right out. My legs aren't working anymore...---Lvl Up:   Leveled up! My kicks are packing more power now!---"
106,id_107,#107,Hitmonchan,Ebiwalarエビワラー,fighting,,False,False,Punching Pokémon,50.2 kg,110.7 lbs,1.4 m,4'07,Keen Eye,236 --> Lv. 20 (Att < Def) --> 107,*,Mt. Discipline,-,Evolve Tyrogue,R---,Hitmonchan is not in Pokémon Ranger,-,-,-,Rare,Secret Storage 17 Mr. Who's Den,Tyrogue,Lv. 20,Hitmonchan,,,90,28/15/25/15,Orange (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 52, 28, 15, 25, 15, 0], [10, 59, 32, 18, 32, 17, 10000], [20, 68, 37, 21, 36, 20, 60000], [30, 74, 41, 24, 39, 24, 240000], [40, 79, 46, 27, 43, 27, 540000], [50, 84, 51, 31, 46, 30, 840000], [60, 89, 56, 34, 50, 33, 1140000], [70, 99, 57, 34, 59, 33, 1440000], [80, 109, 66, 34, 60, 33, 1740000], [90, 119, 67, 34, 70, 33, 2040000], [100, 129, 77, 34, 80, 33, 2340000]]",[-/-],Evolves From: Tyrogue at L20 when Att &lt; Def---,"Normal:   I'll dance around and stun you with my moves!---50% HP:   Say what? Half my HP's gone?---25% HP:   No more... I'm out of stamina...---Lvl Up:   Hey, yeah! Leveled up! My punches ooze power now!---"
107,id_108,#108,Lickitung,Beroringaベロリンガ,normal,,False,False,Licking Pokémon,65.5 kg,144.4 lbs,1.2 m,3'11,Oblivious & Own Tempo,No Evolution,*,Sky Blue Plains,8.6 %,Western Cave 37F-44F,R---,Lickitung is not in Pokémon Ranger,-,-,-,Rare,Secret Storage 15 Trozei Battle Mr. Who's Den,No Evolution,,,,,95,20/18/18/16,White (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 35, 20, 18, 18, 16, 0], [10, 71, 29, 27, 27, 25, 10000], [20, 103, 39, 33, 37, 35, 60000], [30, 133, 47, 38, 46, 40, 280000], [40, 149, 52, 41, 50, 43, 580000], [50, 159, 57, 45, 53, 46, 880000], [60, 164, 62, 48, 57, 49, 1180000], [70, 174, 63, 48, 66, 49, 1480000], [80, 184, 72, 48, 67, 49, 1780000], [90, 194, 73, 48, 77, 49, 2080000], [100, 204, 83, 48, 87, 49, 2380000]]",[L 1/L 1],Recruit at:   L36 in Western Cave (Floors 37-44)---,Normal:   Are you sweet? Spicy? Salty?---50% HP:   I'm not feeling healthy at half HP!---25% HP:   I can't keep up... My tongue's gone all dry...---Lvl Up:   Yippee! There's my level! I want to lap things up!---
108,id_109,#109,Koffing,Dogarsドガース,poison,,False,False,Poison Gas Pokémon,1.0 kg,2.0 lbs,0.6 m,2'00,Levitate,109 --> Lv. 34 --> 110,*,Poison Swamp,7.9 %,"Sky Tower 9F-16F, Wish Cave 71F-75F, Joyous Tower 65F-70F",R-089,Underground Waterways,Poison,None,Poison,Normal,Phobosphere Endless Level 32 Forever Level 15 Mr. Who's Den,Koffing,Lv. 34,Weezing,,,70,21/5/21/5,Pink (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 42, 21, 5, 21, 5, 0], [10, 60, 28, 10, 28, 10, 14000], [20, 70, 38, 15, 38, 15, 55000], [30, 80, 48, 19, 48, 19, 186000], [40, 90, 57, 25, 58, 26, 486000], [50, 95, 62, 30, 63, 31, 786000], [60, 100, 67, 35, 68, 35, 1086000], [70, 110, 68, 35, 77, 35, 1386000], [80, 120, 77, 35, 78, 35, 1686000], [90, 130, 78, 35, 88, 35, 1986000], [100, 140, 88, 35, 98, 35, 2286000]]",[L 1/L 1],Recruit at:   L24 in Sky Tower (Floors  9-16)---L20 in Wish Cave (Floors 71-75)---L20 in Joyous Tower (Floors 65-70)---,"Normal:   Ooh, I'm feeling a little bloated with gas. Can I release some?---50% HP:   Oof... Half my health's frittered away...---25% HP:   I can't hold it anymore... Beware of leaking gases...---Lvl Up:   Yes! I'm leveling up! Do I stink any worse?---"
109,id_110,#110,Weezing,Matadogasマタドガス,poison,,False,False,Poison Gas Pokémon,9.5 kg,21.0 lbs,1.2 m,3'11,Levitate,109 --> Lv. 34 --> 110,*,Poison Swamp,-,Evolve Weezing,R---,Weezing is not in Pokémon Ranger,-,-,-,Rare,Secret Storage 19 Mr. Who's Den,Koffing,Lv. 34,Weezing,,,80,22/10/23/10,Pink (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 52, 22, 10, 23, 10, 0], [10, 70, 29, 15, 30, 15, 14000], [20, 80, 39, 20, 40, 20, 55000], [30, 90, 49, 24, 50, 24, 186000], [40, 100, 58, 30, 60, 31, 486000], [50, 105, 63, 35, 65, 36, 786000], [60, 110, 68, 40, 70, 40, 1086000], [70, 120, 69, 40, 80, 40, 1386000], [80, 130, 79, 40, 90, 40, 1686000], [90, 140, 89, 40, 100, 40, 1986000], [100, 150, 99, 40, 110, 40, 2286000]]",[-/-],Evolves From: Koffing at L35---,"Normal:   Peeeuuw! You smell awful! Seriously, you reek!---50% HP:   I need serious help. Look, half my HP's been used up!---25% HP:   Uh-oh... My gases are about to blow up...---Lvl Up:   I leveled up! My aroma will grow more pungent!---"
110,id_111,#111,Rhyhorn,Sihornサイホーン,ground,rock,False,False,Spikes Pokémon,115.0 kg,254.0 lbs,1.0 m,3'03,Rock Head & Lightning Rod,111 --> Lv. 42 --> 112,*,Safari,7.7 %,"Frosty Forest Center 1F-4F, Buried Relic 61F-73F, Wish Cave 58-61F Southern Cavern 31F-39F, Joyous Tower 58F-61F",R---,Rhyhorn is not in Pokémon Ranger,-,-,-,Normal,Phobos Walker Endless Level 39 Pair Trozei Mr. Who's Den,Rhyhorn,Lv. 42,Rhydon,,,100,25/10/25/14,"Brown (11), Grey (9)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 53, 25, 10, 25, 14, 0], [10, 71, 32, 19, 32, 23, 10000], [20, 86, 42, 31, 42, 34, 60000], [30, 115, 50, 40, 50, 40, 280000], [40, 125, 59, 46, 60, 47, 580000], [50, 130, 64, 51, 65, 52, 880000], [60, 135, 69, 56, 70, 56, 1180000], [70, 145, 70, 56, 79, 56, 1480000], [80, 155, 79, 56, 80, 56, 1780000], [90, 165, 80, 56, 90, 56, 2080000], [100, 175, 90, 56, 100, 56, 2380000]]",[L 1/L 1],Recruit at:   L16 in Frosty Grotto (Floors  1- 4)---L16 in Buried Relic (Floors 61-73)---L16 in Wish Cave (Floors 58-61)---L30 in Southern Cavern (Floors 31-39)---L16 in Joyous Tower (Floors 58-61)---,Normal:   I'm kinda very hard.---50% HP:   My HP went down to half...---25% HP:   Can't keep going... No power to fight...---Lvl Up:   I did it. Leveled up!---
111,id_112,#112,Rhydon,Sidonサイドン,ground,rock,False,False,Drill Pokémon,120.0 kg,265.0 lbs,1.9 m,6'03,Rock Head & Lightning Rod,111 --> Lv. 42 --> 112,*,Safari,-,Evolve Rhyhorn,R-063,Jungle Ruins,Ground,Break x 3,Ground,Rare,Endless Level 15 Pair Trozei Forever Level 64 Mr. Who's Den,Rhyhorn,Lv. 42,Rhydon,,,110,25/10/27/14,"Brown (11), Grey (9)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 58, 25, 10, 27, 14, 0], [10, 76, 32, 19, 34, 23, 10000], [20, 86, 40, 27, 41, 27, 60000], [30, 130, 55, 40, 57, 40, 280000], [40, 164, 64, 46, 67, 47, 580000], [50, 169, 69, 51, 72, 52, 880000], [60, 174, 74, 56, 77, 56, 1180000], [70, 184, 75, 56, 87, 56, 1480000], [80, 194, 85, 56, 97, 56, 1780000], [90, 204, 95, 56, 107, 56, 2080000], [100, 214, 105, 56, 117, 56, 2380000]]",[-/-],Evolves From: Rhyhorn at L42---,"Normal:   There's nothing I can't punch my horn through!---50% HP:   This is tough going. Already, my HP's gone to half.---25% HP:   I'm about done... I have no energy left...---Lvl Up:   Yes! I finally leveled! My horn's hardness went up, too!---"
112,id_113,#113,Chansey,Luckyラッキー,normal,,False,False,Egg Pokémon,34.6 kg,76.3 lbs,1.1 m,3'07,Natural Cure & Serene Grace,113 --> IQ(5) --> 242,*,Sky Blue Plains,6.9 %,"Joyous Tower 50F,60F,77F",R---,Chansey is not in Pokémon Ranger,-,-,-,Normal,Secret Storage 15 Endless Level 18 Forever Level 18 Mr. Who's Den,Chansey,IQ(5),Blissey,,,7,7/7/7/7,White (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 33, 7, 7, 7, 7, 0], [10, 38, 11, 10, 10, 10, 8600], [20, 43, 16, 14, 13, 13, 20600], [30, 48, 21, 17, 16, 17, 80600], [40, 53, 26, 20, 20, 20, 233400], [50, 58, 31, 24, 23, 23, 533400], [60, 63, 36, 27, 27, 26, 833400], [70, 73, 37, 27, 36, 26, 1133400], [80, 83, 46, 27, 37, 26, 1433400], [90, 93, 47, 27, 47, 26, 1733400], [100, 103, 57, 27, 57, 26, 2033400]]",[L 1/L 1],"Recruit at:   L15 in Joyous Tower (Floors 50, 60, 77)---This Pokemon is only fought in Lv1 Dungeons.---","Normal:   What is happiness? Can you tell me? Can you tell me?---50% HP:   Oh, my goodness, my HP has been lost by half...---25% HP:   Oh, no, no more... I feel faint... Help...---Lvl Up:   My level went up! Joyfully happy!---"
113,id_114,#114,Tangela,Monjaraモンジャラ,grass,,False,False,Vine Pokémon,35.0 kg,7.2 lbs,1.0 m,3'03,Chlorophyll,No Evolution,*,Jungle,7.4 %,"Lapis Cave 9F-12F, Joyous Tower 47F-50F",R-069,Underground Waterways Sekra Mountain Range,Grass,Cross,Grass,Normal,Secret Storage 13 Endless Level 43 Forever Level 2 Mr. Who's Den,No Evolution,,,,,60,18/20/15/15,Grass (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 35, 18, 20, 15, 15, 0], [10, 62, 31, 20, 30, 16, 4000], [20, 82, 41, 26, 42, 25, 60000], [30, 102, 51, 36, 52, 35, 128000], [40, 122, 61, 46, 62, 45, 291000], [50, 142, 71, 56, 72, 55, 581000], [60, 161, 81, 64, 81, 65, 881000], [70, 171, 82, 64, 90, 65, 1181000], [80, 181, 91, 64, 91, 65, 1481000], [90, 191, 92, 64, 101, 65, 1781000], [100, 201, 102, 64, 111, 65, 2081000]]",[L 1/L 1],Recruit at:   L14 in Lapis Cave (Floors  9-12)---L14 in Joyous Tower (Floors 47-50)---,"Normal:   Careful. You don't want to get tangled up in my vines.---50% HP:   I don't like this! I'm already down to half health!---25% HP:   I'm faltering... You have to help me...---Lvl Up:   Oh, yes, yes! I've gotten my level!---"
114,id_115,#115,Kangaskhan,Garuraガルーラ,normal,,False,False,Parent Pokémon,80.0 kg,176.4 lbs,2.2 m,7'03,Early Bird,No Evolution,*,Safari,7.6 %,Western Cave 13F-19F,R-201,Sekra Mountain Range (requires Break x 3),Normal,Break x 3,None,Rare,Endless Level 53 Pair Trozei Forever Level 3 Mr. Who's Den,No Evolution,,,,,125,20/15/15/15,White (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 40, 20, 15, 15, 15, 0], [10, 67, 28, 20, 29, 19, 4000], [20, 88, 38, 26, 40, 26, 60000], [30, 108, 48, 36, 50, 36, 128000], [40, 128, 58, 46, 60, 46, 291000], [50, 148, 68, 56, 70, 56, 581000], [60, 167, 78, 64, 79, 66, 881000], [70, 177, 79, 64, 88, 66, 1181000], [80, 187, 88, 64, 89, 66, 1481000], [90, 197, 89, 64, 99, 66, 1781000], [100, 207, 99, 64, 109, 66, 2081000]]",[L 1/L 1],Recruit at:   L36 in Western Cave (Floors 13-19)---,"Normal:   A mother protecting her child is one ferocious beast!---50% HP:   This isn't good. I'm down to half health.---25% HP:   I'm done... Please, take care of my baby...---Lvl Up:   I leveled up! And so did the baby in my pouch!---"
115,id_116,#116,Horsea,Tattuタッツー,water,,False,False,Dragon Pokémon,8.0 kg,18.0 lbs,0.4 m,1'04,Swift Swim,116 --> Lv. 32 --> 117 --> Link Cable + Dragon Scale --> 230,*,Treasure Sea,12.4 %,"Silver Trench 10F-20F, Grand Sea 10F-20F, Fantasy Strait B1-B10",R-107,Saffra Sea (Sea Capture Challenge),Water,None,Water,Normal,Secret Storage 2 Secret Storage 18 Endless Level 6 Mr. Who's Den,Horsea,Lv. 32,Seadra,Link Cable + Dragon Scale,Kingdra,65,7/7/8/8,Blue (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 30, 7, 7, 8, 8, 0], [10, 65, 33, 22, 34, 29, 7360], [20, 94, 45, 32, 47, 37, 60360], [30, 122, 50, 38, 50, 41, 210360], [40, 141, 55, 41, 54, 44, 510360], [50, 146, 60, 45, 57, 47, 810360], [60, 151, 65, 48, 61, 50, 1110360], [70, 161, 66, 48, 70, 50, 1440360], [80, 171, 75, 48, 71, 50, 2040360], [90, 181, 76, 48, 81, 50, 2640360], [100, 191, 86, 48, 91, 50, 3240360]]",[L 1/L 1],Recruit at:   L29 in Silver Trench (Floors 10-20)---L29 in Grand Sea (Floors 10-20)---,Normal:   My Water Gun hits a perfect hundred out of a hundred!---50% HP:   My HP's gone to half.---25% HP:   It's bad... My Water Gun's falling short...---Lvl Up:   Yes! I leveled up! Makes me happy!---
116,id_117,#117,Seadra,Seadraシードラ,water,,False,False,Dragon Pokémon,25.0 kg,55.0 lbs,1.2 m,3'11,Poison Point,116 --> Lv. 32 --> 117 --> Link Cable + Dragon Scale --> 230,*,Treasure Sea,-19 %,"Stormy Sea 30F-39F, Silver Trench 30F-39F, Grand Sea 27F-30F, Fantasy Strait B30",R-108,Saffra Sea (Sea Capture Challenge),Water,None,Water,Rare,Endless Level 8 Endless Level 25 Forever Level 57 Mr. Who's Den,Horsea,Lv. 32,Seadra,Link Cable + Dragon Scale,Kingdra,95,9/10/8/8,Blue (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 35, 9, 10, 8, 8, 0], [10, 80, 38, 32, 45, 26, 7360], [20, 125, 52, 40, 56, 42, 60360], [30, 146, 57, 43, 59, 46, 210360], [40, 151, 62, 46, 63, 49, 510360], [50, 156, 67, 50, 66, 52, 810360], [60, 161, 72, 53, 70, 55, 1110360], [70, 171, 73, 53, 79, 55, 1410360], [80, 181, 83, 53, 80, 55, 1710360], [90, 191, 93, 53, 90, 55, 2010360], [100, 201, 103, 53, 100, 55, 2310360]]",[L90/L50],Evolves From: Horsea at L32---Recruit at:   L20 in Stormy Sea (Floors 30-39)---L20 in Silver Trench (Floors 30-39)---L20 in Grand Sea (Floors 27-30)---,Normal:   Don't stand behind me! Not if you don't want to get hurt.---50% HP:   This is tougher than expected. Half my HP's gone already.---25% HP:   This is it... I can't get any power...---Lvl Up:   There we go! I leveled up! Let me at them!---
117,id_118,#118,Goldeen,Tosakintoトサキント,water,,False,False,Goldfish Pokémon,15.0 kg,33.0 lbs,0.6 m,2'00,Swift Swim & Water Veil,118 --> Lv. 33 --> 119,*,Rub-A-Dub River,11.9 %,Waterfall Lake 1F-5F,R-110,Saffra Sea (Sea Capture Challenge),Water,None,Water,Normal,Phobos Submarine Endless Level 13 Forever Level 13 Mr. Who's Den,Goldeen,Lv. 33,Seaking,,,50,5/5/5/5,Blue (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 25, 5, 5, 5, 5, 0], [10, 34, 17, 17, 14, 14, 1500], [20, 44, 31, 30, 24, 24, 24750], [30, 54, 42, 42, 34, 34, 150150], [40, 64, 52, 52, 41, 41, 338150], [50, 74, 62, 62, 48, 48, 538150], [60, 79, 71, 71, 55, 54, 746150], [70, 89, 72, 71, 64, 54, 1032150], [80, 99, 81, 71, 65, 54, 1472150], [90, 109, 82, 71, 75, 54, 2302150], [100, 119, 92, 71, 85, 54, 3502150]]",[L 1/L 1],Recruit at:   L25 in Waterfall Pond (Floors  1- 5)---,"Normal:   Does this frilly outfit suit me?---50% HP:   Oh, no, I have only half my HP left...---25% HP:   I'm nearly finished... There's no power left. Help me...---Lvl Up:   Leveled up! My gorgeous looks also leveled up!---"
118,id_119,#119,Seaking,Azumaoアズマオウ,water,,False,False,Goldfish Pokémon,39.0 kg,86.0 lbs,1.3 m,4'03,Swift Swim & Water Veil,118 --> Lv. 33 --> 119,*,Rub-A-Dub River,-,Evolve Goldeen,R-111,Saffra Sea (Sea Capture Challenge),Water,None,Water,Rare,Secret Storage 14 Mr. Who's Den,Goldeen,Lv. 33,Seaking,,,65,10/10/10/10,Blue (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 50, 10, 10, 10, 10, 0], [10, 59, 22, 22, 19, 19, 11600], [20, 69, 36, 35, 29, 29, 40000], [30, 79, 49, 49, 39, 39, 180000], [40, 89, 62, 62, 46, 46, 480000], [50, 99, 76, 75, 53, 53, 780000], [60, 104, 88, 87, 60, 59, 1080000], [70, 114, 89, 87, 70, 59, 1380000], [80, 124, 99, 87, 80, 59, 1680000], [90, 134, 109, 87, 90, 59, 1980000], [100, 144, 119, 87, 100, 59, 2280000]]",[-/-],Evolves From: Goldeen at L33---,"Normal:   This horn is for digging out a nest.---50% HP:   Watch out. They've cut my HP down to half.---25% HP:   It's looking grim... I can barely swim...---Lvl Up:   OK! There, I've leveled up!---"
119,id_120,#120,Staryu,Hitodemanヒトデマン,water,,False,False,Starshape Pokémon,34.5 kg,76.0 lbs,0.8 m,2'07,Illuminate & Natural Cure,120 --> Water Stone --> 121,*,Bountiful Sea,8.9 %,"Silver Trench 15F-25F, Grand Sea 15F-25F, Fantasy Strait B15-B25",R-112,Fall City Saffra Sea (Sea Capture Challenge),Water,Flash,Water,Normal,Phobos Submarine Endless Level 36 Trozei Battle Mr. Who's Den,Staryu,Water Stone,Starmie,,,85,10/8/9/8,Blue (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 30, 10, 8, 9, 8, 0], [10, 74, 28, 20, 27, 23, 10000], [20, 109, 44, 30, 46, 33, 100000], [30, 128, 54, 40, 56, 40, 280000], [40, 138, 59, 43, 60, 44, 580000], [50, 148, 64, 47, 63, 47, 880000], [60, 153, 69, 50, 67, 50, 1180000], [70, 163, 70, 50, 76, 50, 1480000], [80, 173, 79, 50, 77, 50, 1780000], [90, 183, 80, 50, 87, 50, 2080000], [100, 193, 90, 50, 97, 50, 2380000]]",[L 1/L 1],Recruit at:   L28 in Silver Trench (Floors 15-25)---L28 in Grand Sea (Floors 15-25)---,"Normal:   When I glow red, it means I'm in tip-top condition!---50% HP:   My health is down to half.---25% HP:   I'm ready to give up. Please help me!---Lvl Up:   Ah, my level's gone up!---"
120,id_121,#121,Starmie,Starmieスターミー,water,psychic,False,False,Mysterious Pokémon,80.0 kg,176.0 lbs,1.1 m,3'07,Illuminate & Natural Cure,120 --> Water Stone --> 121,*,Bountiful Sea,-,Evolve Starmie,R-113,Saffra Sea (Sea Capture Challenge),Water,None,Psychic,Rare,Secret Storage 13 Mr. Who's Den,Staryu,Water Stone,Starmie,,,115,25/19/25/18,"Blue (10), Gold (10)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 55, 25, 19, 25, 18, 0], [10, 92, 40, 33, 35, 34, 10000], [20, 132, 50, 43, 52, 44, 100000], [30, 148, 60, 53, 64, 54, 280000], [40, 158, 65, 56, 74, 57, 580000], [50, 168, 70, 60, 84, 60, 880000], [60, 173, 76, 63, 94, 63, 1180000], [70, 183, 86, 63, 104, 63, 1480000], [80, 193, 96, 63, 114, 63, 1780000], [90, 203, 106, 63, 124, 63, 2080000], [100, 213, 116, 63, 134, 63, 2380000]]",[-/-],Evolves From: Staryu using Water Stone---,"Normal:   This gem's glitter is worth a million ����!---50% HP:   Listen, my HP's getting down to around half.---25% HP:   This is disastrous... I've lost my luster...---Lvl Up:   I'm leveling up! My glow will intensify!---"
121,id_122,#122,Mr. Mime,Barrierdバリヤード,psychic,,False,False,Barrier Pokémon,54.5 kg,120.1 lbs,1.3 m,4'03,Soundproof,No Evolution,*,Decrepit Lab,7.4 %,"Buried Relic 50F-69F, Solar Cave 7F-12F",R-092,Night Duty Factory,Psychic,None,Psychic,Rare,Secret Storage 7 Trozei Battle Mr. Who's Den,No Evolution,,,,,160,9/10/9/10,Gold (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 30, 9, 10, 9, 10, 0], [10, 53, 18, 16, 21, 15, 11890], [20, 78, 34, 28, 37, 28, 58090], [30, 103, 50, 42, 55, 40, 167290], [40, 123, 60, 52, 65, 50, 387290], [50, 143, 70, 62, 75, 60, 687290], [60, 162, 80, 70, 84, 70, 987290], [70, 172, 81, 70, 93, 70, 1287290], [80, 182, 90, 70, 94, 70, 1587290], [90, 192, 91, 70, 104, 70, 1887290], [100, 202, 101, 70, 114, 70, 2187290]]",[L 1/L 1],Recruit at:   L29 in Buried Relic (Floors 50-69)---L29 in Solar Cave (Floors  7-12)---,"Normal:   Believe it or not, but I am an artist!---50% HP:   Now this is not good. My health is reduced by half.---25% HP:   This won't do. I'm out of power completely...---Lvl Up:   There goes my level! I'm so happy!---"
122,id_123,#123,Scyther,Strikeストライク,bug,flying,False,False,Mantis Pokémon,56.0 kg,123.5 lbs,1.5 m,4'11,Swarm,123 --> Link Cable + Metal Coat --> 212,*,Overgrown Forest,10 %,"Sinister Woods 8F-11F, Pitfall Valley 13F-18F, Joyous Tower 15F-19F, Remains Island B13-B19",R-043,Lila Forest,Bug,Cut x 3,Flying,Normal,Secret Storage 7 Secret Storage 14 Endless Level 15 Mr. Who's Den,Scyther,Link Cable + Metal Coat,Scizor,,,50,14/9/14/8,"Green (9), Sky (11)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 30, 14, 9, 14, 8, 0], [10, 35, 21, 12, 21, 12, 900], [20, 64, 38, 32, 41, 32, 29900], [30, 94, 48, 39, 52, 39, 102100], [40, 111, 57, 45, 62, 46, 270100], [50, 116, 62, 50, 67, 51, 550100], [60, 121, 67, 55, 72, 55, 850100], [70, 131, 68, 55, 81, 55, 1150100], [80, 141, 77, 55, 82, 55, 1750100], [90, 151, 78, 55, 92, 55, 2350100], [100, 161, 88, 55, 102, 55, 2950100]]",[L 1/L 1],Recruit at:   L10 in Sinister Woods (Floors  8-11)---L32 in Pitfall Valley (Floors 13-18)---L10 in Joyous Tower (Floors 15-19)---,"Normal:   My scythes are honed to ultimate sharpness!---50% HP:   Careful now. See, my HP's down to half.---25% HP:   I'm on the brink... My scythes have grown dull...---Lvl Up:   I leveled! My scythes grew sharper, too!---"
